,content_id,post_uri,like_count,quote_count,reply_count,repost_count,post_created_at,text,tags,embedded_link_title,embedded_link_description,embedded_link_uri,author_username,author_displayname,author_account_created_at
45,bafyreif2e2nac5foye5cufhbcn4nbltxsgp7xdtb2kgwclkbrf4wuzqrym,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkeejrmov22e,213,9,15,78,2025-03-14 19:41:21.243000+00:00,"DC media didn't notice when a congresswoman with dementia stopped coming to work. Months later, local reporters found her in an assisted-living facility.

Our columnist @michaelschaffer chronicles how DC press corps missed the story👇",,A Congresswoman with Dementia Stopped Coming to Work. The DC Press Corps Never Noticed.,Here’s the story behind how the media missed the story.,https://www.politico.com/news/magazine/2025/03/14/kay-granger-dementia-dc-media-00210317,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
46,bafyreibe2oibcaysgrohbect3jaqaqm53hyjh6h5vtjppykln5qana257q,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lke4if5kh227,76,5,22,36,2025-03-14 17:17:24.674000+00:00,The latest Trump effort to eliminate DEI programs – using the federal purse as leverage ⬇️,,Education Department launches investigation into dozens of colleges,"It’s part of the Trump administration’s mission to eliminate diversity, equity and inclusion programs across the country using the federal purse as leverage.",https://www.politico.com/news/2025/03/14/trump-education-department-investigation-00003059,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
47,bafyreidmj5zd6x6ksvjqsexsum3ggwmu4gzu3seyfvt44nipviiez744qe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lke3zavqac27,485,9,46,91,2025-03-14 17:08:56.910000+00:00,"Pelosi slams ""false choice"" on shutdown, indirectly criticizing Schumer",,"Pelosi slams 'false choice' on shutdown, indirectly criticizing Schumer",Live updates and analysis from POLITICO’s Congress team.,https://www.politico.com/live-updates/2025/03/14/congress/nancy-pelosi-chuck-schumer-shade-00230846,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
48,bafyreigmke5sr3wog5dcdd5oizbdhrtg4yrtuxg27pzcmrasomif3di2va,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lke3u3lh6c2x,349,23,109,46,2025-03-14 17:06:03.558000+00:00,Schumer’s shutdown “surrender” sends the left into a rage www.politico.com/news/2025/03...,,Schumer’s shutdown 'surrender' sends the left into a rage,The Senate minority leader's decision to forego a government shutdown rekindled his old critics.,https://www.politico.com/news/2025/03/13/chuck-schumer-surrender-shutdown-00230481,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
49,bafyreiaukpe4vsgheu3h3arv2qmexxj3qajpozoafznbwdsz2tswgvte5i,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lke3s34hkc22,62,6,33,12,2025-03-14 17:04:55.958000+00:00,Senate Dems brace to vote for a bill they hate — to block Elon Musk www.politico.com/news/2025/03...,,Senate Dems brace to vote for a bill they hate — to block Elon Musk,Democrats appear on the cusp of voting to avoid a shutdown because they fear the consequences of standing up to the Trump administration could be worse.,https://www.politico.com/news/2025/03/13/senate-democrats-vote-funding-bill-elon-musk-00229284,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
50,bafyreiajhap3jg7idtiwi75zoumgndyesk6wjnbyhefpucxxalqtlzgite,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkdqd3ed2k2w,293,14,27,50,2025-03-14 13:39:41.737000+00:00,"Exclusive: More than 100 House Democrats sent a letter to top Trump officials, decrying the arrest of former Columbia graduate student Mahmoud Khalil.",,"Dems ask Trump admin to explain Khalil’s arrest, calling it ‘playbook of authoritarians’",More than 100 House Democrats sent the letter to Homeland Security Secretary Kristi Noem and Secretary of State Marco Rubio.,https://www.politico.com/news/2025/03/14/congress-democrats-mahmoud-khalil-00230573,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
51,bafyreifjvfpej6ritnqr5ptr2tya77fccbhbya3yooodvnn76nzakhe6nq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkdoqszvbk2w,156,7,32,34,2025-03-14 13:11:35.286000+00:00,The backlash to Trump's tariffs is growing. But Democrats are struggling to capitalize on it.,,Trump’s tariffs give Democrats an opening. Will they take it?,Democrats are trying to pull off a balancing act on trade as they try to win back Rust Belt voters.,https://www.politico.com/news/2025/03/14/trumps-tariffs-give-democrats-an-opening-will-they-take-it-00227832,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
52,bafyreig6x5xslloiah6lq3yxq252axcpycmecmkread3tjn7mbr47n3nqe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkdn6xyyok2w,54,6,46,13,2025-03-14 12:43:42.779000+00:00,"John Thune arrived at the apex of power in the Senate just as Donald Trump is exerting his own executive authority. 

Will Thune draw a line?",,The Testing of John Thune,The low-drama South Dakotan has arrived at the apex of power in the Senate just as Donald Trump is exerting his own executive authority. Will Thune draw a line?,https://www.politico.com/news/magazine/2025/03/14/john-thune-south-dakota-profile-00223248,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
53,bafyreidjzhpbdsgcaltzhhomgmyong7celhgahfxsyaxz74nxn2xltbmoa,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkcbgapzmk27,119,41,233,32,2025-03-13 23:40:22.160000+00:00,Schumer stepped Dems away from the edge of a shutdown — saying repercussions of closing the federal government would be worse than passing the House GOP funding bill loathed by many in his party.,,"Democrats should back away from shutdown, Schumer says",The minority leader's remarks are a clear indication that the Senate will vote to advance a GOP stopgap.,https://www.politico.com/live-updates/2025/03/13/congress/chuck-schumer-shutdown-vote-00230000,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
54,bafyreiehihbx2sd6ndeiunijfehiwpfjl7vn5wxip5l6mmeg45p5jyzrb4,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc5wkor7k27,194,87,285,68,2025-03-13 22:37:54.509000+00:00,Schumer privately told fellow Dems that he would help advance a House GOP funding bill — a strong indication that Senate Democrats will ultimately back down from forcing a government shutdown.,,"Schumer backs away from shutdown, says he'll vote to advance GOP bill",The Senate minority leader spoke as more than a dozen colleagues came out against the House-passed stopgap.,https://www.politico.com/live-updates/2025/03/13/congress/chuck-schumer-shutdown-vote-00230000,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
55,bafyreidnzsdt56bzfrnv77k26se2pbbje3eipu7lmx32lic73lbodbxzzm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc3s2t4hk27,102,5,25,26,2025-03-13 21:59:36.174000+00:00,Putin is punting on a Ukraine ceasefire deal. Trump seems OK with it.,,Putin is punting on a Ukraine ceasefire deal. Trump seems OK with it.,"In trying to get Russia to the negotiating table, the president continues to give its leader a degree of latitude and deference he denied Zelenskyy.",https://www.politico.com/news/2025/03/13/putin-ukraine-ceasefire-trump-negotiations-00229739,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
56,bafyreido36gfkbxkv4jufiu67sdq4h4zdhjdij7bi6rohrpm3qnkgow6lm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc3kgfv622g,151,7,31,23,2025-03-13 21:55:19.315000+00:00,"In one of several instances where GOP lawmakers have targeted McBride’s identity, Rep. Keith Self referred to her as “Mr. McBride”  during a House hearing this week. 

It sparked a heated exchange between him and Dem Rep. Bill Keating👇",,null,null,null,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
57,bafyreiektlrf6mskwvicsx3rfc6fryb5wt2likmaalbdlnx7gxzzkkvmca,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc3kfuemk2g,405,3,31,43,2025-03-13 21:55:19.314000+00:00,Rep. Sarah McBride said she lived to “rent-free in the minds of some of my Republican colleagues” as GOP lawmakers continue to refer to her by the wrong gender.,,Sarah McBride says she lives ‘rent-free’ in Republicans’ heads,The Delaware Democrat’s comments came days after a GOP colleague misgendered her.,https://www.politico.com/live-updates/2025/03/13/congress/sarah-mcbride-rent-free-00228930,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
58,bafyreifhkizbzdakrtzb2f6w44s6lat4m5mym35zgps6kopj2hftwkjicy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc3cgkwqk2g,134,6,15,23,2025-03-13 21:50:51.619000+00:00,"Raul Grijalva has died at the age of 77. The 12-term Arizona Democrat had been under treatment for cancer, and was largely absent from Congress since the start of the year due to health struggles.",,Rep. Raúl Grijalva dies at 77,The 12-term Arizona Democrat had been under treatment for cancer.,https://www.politico.com/news/2025/03/13/raul-grijalva-arizona-congressman-dies-at-77-00229753,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
59,bafyreif5wzo3ahkxt726bfabc7okbdqixzt2ajoznagizsmaba6hzfcvme,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkc2hskjsk2g,436,15,85,133,2025-03-13 21:35:58.219000+00:00,"As Trump targets Venezuelans, South Florida Republicans are scrambling to prevent 300,000  immigrants from losing temporary protected status — which would open them up to deportation — in April.",,South Florida Republicans scramble for fix after Trump targets Venezuelans,"Three House Republicans say they are working with the administration to prevent 300,000 Venezuelans from losing status in April.",https://www.politico.com/news/2025/03/13/florida-republicans-trump-venezuelan-immigrants-00002983,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
60,bafyreidub7boyu23lpv4pofzdntxayocx3tj7edu3kzrlrffa6g64ghzvm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkbxsibuwk2g,155,20,49,81,2025-03-13 20:48:15.323000+00:00,Trump just asked the Supreme Court to curb “nationwide injunctions” — a key tool that lower-court judges have used to block many aspects of his agenda.,,Trump asks Supreme Court to curb judges’ power to block policies nationwide,The emergency appeal comes in the battle over birthright citizenship — but it could have ripple effects in cases challenging many aspects of Trump's agenda.,https://www.politico.com/news/2025/03/13/trump-supreme-court-nationwide-injunctions-00229431,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
61,bafyreig2k3qn6aruiitqgljjxnv3ypofixnmur4tgjzbldmrjz3gqwuusi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkbwfr7wok27,60,2,8,15,2025-03-13 20:23:14.729000+00:00,"Mahmoud Khalil appears to be the first target of Trump's effort to crack down on student protesters. 

What to know about Khalil and the pro-Palestinian protest movement at Columbia, from our reporter Irie Sentner, who covered the campus protests as a student journalist last year👇",,I Was a Columbia Student Journalist. Here’s What to Know About Mahmoud Khalil.,Here’s key context on the Palestinian activist arrested by ICE.,https://www.politico.com/news/magazine/2025/03/13/columbia-student-journalist-mahmoud-khalil-00226729,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
62,bafyreifp3qvmdhzw23ebvwlcnlhh6wsiafeclb6lnwgpwmdkbg26jjgrvi,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkbwfr7g3c27,369,0,13,63,2025-03-13 20:23:14.728000+00:00,"NYC mayoral candidate Zohran Mamdani confronted Trump border Czar Tom Homan over ICE's arrest of Palestinian activist Mahmoud Khalil.

""How many more New Yorkers will you detain? How many more New Yorkers without charge?"" he shouted at Homan during a protest Wednesday.",,null,null,null,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
63,bafyreidflcjuohvmetivm4o4q4v446zj4yo7iiq36vszx4g4lmj4yrfcpe,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkbpqxpicc27,460,12,21,95,2025-03-13 18:24:14.453000+00:00,"Tens of thousands of fired workers at Treasury, Defense and other agencies can get their jobs back, a federal judge ruled.",,"Thousands of fired federal workers must be rehired immediately, judge rules",U.S. District Judge William Alsup described the mass firings as a “sham” strategy by the government’s central human resources office.,https://www.politico.com/news/2025/03/13/fired-federal-probationary-employees-court-ruling-00228721,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
64,bafyreid5rzsou6cysmbmn6hvozuql6w2khkpdyz2tfljfs2euxtqo5bbqq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkbkhlbfzk27,38,2,28,11,2025-03-13 16:49:30.710000+00:00,"Scoop: Johnson has tapped Boeing exec Curtis Beaulieu to be his top tax adviser, filling a big hole on his staff as a sprawling fight in Congress over the tax code begins to heat up.",,Johnson taps Boeing exec Curtis Beaulieu as top tax adviser,"A former tax counsel for the Senate Finance Committee, he'll replace Derek Theurer, who left for the Treasury Department.",https://www.politico.com/live-updates/2025/03/13/congress/johnson-curtis-beaulieu-tax-adviser-00228216,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
65,bafyreidr6ezmfkzmuqdghwc3t5sejozqx3g7pmd7uq6qaejp62tb4gvysm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkb7haftzc2o,97,1,40,24,2025-03-13 13:32:28.162000+00:00,"Typically the U.S. ambassador to Canada is considered a plum gig.

But Pete Hoekstra, who is set to be confirmed today, will be thrust into a position that's never been more critical — or more fraught.",,Pete Hoekstra is poised to become US ambassador to Canada at a tense moment,The Trump ally is set to be confirmed as U.S. ambassador to Canada. The position has never been more critical — or more fraught.,https://www.politico.com/news/2025/03/13/pete-hoekstra-us-canada-ambassador-00223687,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
66,bafyreihe2a46af6omj7udgwi7hurr5zgbprkanwe3st33bcdqangltolly,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkb5qa3cuk2o,65,2,15,16,2025-03-13 13:01:42.322000+00:00,"Ahead of a key meeting with Trump today, NATO chief Mark Rutte is finding himself sitting in the backseat.",,The head of NATO is struggling for relevance,NATO Secretary-General Mark Rutte will try to prove to Donald Trump in their Thursday meeting that he — and the nearly eight-decade partnership — still matter.,https://www.politico.com/news/2025/03/12/rutte-nato-trump-meeting-00227223,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
67,bafyreicztfuhintakug2sug4sm6l7ifbjwqkdwszlxni5ocavwa3q7okjq,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkb55tt6sc2o,108,10,33,59,2025-03-13 12:51:25.494000+00:00,"Following the lead of Donald and Melania Trump, dozens in the MAGA movement are making politics a lucrative sales opportunity.",,Selling Politics: Inside the Rush to Get Rich Off of MAGA,"From unproven cures to ETFs, the market for products branded by Trump loyalists is exploding. So are the political careers of some of the people behind them.",https://www.politico.com/news/magazine/2025/03/13/maga-influencer-businesses-00220967,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
68,bafyreidpqyxdsstevkvkazpsvkmarst2mjtmi53sc665jacxvuhnukq3mm,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkb4ryet522o,80,3,30,26,2025-03-13 12:44:47.612000+00:00,"Column: As Elon Musk eyes the State Department, Marco Rubio has realized he needs to both draw lines and walk some very fine ones, writes our senior foreign affairs correspondent Nahal Toosi.",,Inside the Rubio-Musk Relationship — and Rubio’s Survival Strategy,The secretary of State has his limits when it comes to demands he slash his department.,https://www.politico.com/news/magazine/2025/03/13/rubio-musk-power-play-00227065,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
69,bafyreicexdd22d2ypn2ezxw6ai4ozyykvkpo4yhnzcd4kgflnkjlr5oupy,at://did:plc:yf6hctt2ug3qyfty4in64yob/app.bsky.feed.post/3lkb3lahp622o,143,18,75,54,2025-03-13 12:23:07.473000+00:00,"Column: Senate Democrats haven’t even surrendered yet on a government shutdown — but already White House officials are gloating about making them eat crow, almost taunting them to vote “no,” writes Capitol bureau chief Rachael Bade.",,‘They’re Totally Screwed’:  White House Taunts Democrats on Shutdown,The administration thinks the opposition is about to eat crow.,https://www.politico.com/news/magazine/2025/03/13/trump-schumer-shutdown-taunt-00227927,politico.com,Politico,2023-04-28 22:40:12.228000+00:00
